'2020-01-16', 3
'2020-01-17', 5
'2020-01-18', 17
'2020-01-19', 3
'2020-01-20', 6
'2020-01-21', 9
'2020-01-22', 167
'2020-01-23', 8
'2020-01-24', 9
'2020-01-25', 10
'2020-01-26', 1
'2020-01-27', 15
'2020-01-28', 4
'2020-01-29', 5
'2020-01-30', 3
'2020-01-31', 5
'2020-02-01', 5
'2020-02-02', 8
'2020-02-03', 12
'2020-02-04', 6
'2020-02-05', 8
'2020-02-06', 13
'2020-02-07', 11
'2020-02-08', 16
'2020-02-09', 12
'2020-02-10', 15
'2020-02-11', 5
'2020-02-12', 8
'2020-02-13', 12
'2020-02-14', 6
'2020-02-15', 5
'2020-02-16', 6
'2020-02-17', 4
'2020-02-18', 7
'2020-02-19', 5
'2020-02-20', 1
'2020-02-21', 7
'2020-02-22', 15
'2020-02-23', 6
'2020-02-24', 13
'2020-02-25', 25
'2020-02-26', 4
'2020-02-27', 5
'2020-02-28', 5
'2020-02-29', 7
'2020-03-01', 3
'2020-03-02', 11
'2020-03-03', 11
'2020-03-04', 10
'2020-03-05', 9
'2020-03-06', 12
'2020-03-07', 4
'2020-03-08', 11
'2020-03-09', 12
'2020-03-10', 15
'2020-03-11', 41
'2020-03-12', 27
'2020-03-13', 27
'2020-03-14', 8
'2020-03-15', 9
'2020-03-16', 10
'2020-03-17', 15
'2020-03-18', 25
'2020-03-19', 16
'2020-03-20', 13
'2020-03-21', 7
'2020-03-22', 19
'2020-03-23', 8
'2020-03-24', 8
'2020-03-25', 15
'2020-03-26', 16
'2020-03-27', 8
'2020-03-28', 2
'2020-03-29', 15
'2020-03-30', 20
'2020-03-31', 22
'2020-04-01', 41
'2020-04-02', 17
'2020-04-03', 0
'2020-04-04', 0
'2020-04-05', 1
'2020-04-06', 3
'2020-04-07', 1
'2020-04-08', 1
'2020-04-09', 0
'2020-04-10', 0
'2020-04-11', 3
'2020-04-12', 3
'2020-04-13', 4
'2020-04-14', 2
'2020-04-15', 5
'2020-04-16', 0
'2020-04-17', 2
'2020-04-18', 3
'2020-04-19', 14
'2020-04-20', 16
'2020-04-21', 0
'2020-04-22', 0
'2020-04-23', 1
'2020-04-24', 0
'2020-04-25', 0
'2020-04-26', 1
'2020-04-27', 3
'2020-04-28', 1
'2020-04-29', 0
'2020-04-30', 4
'2020-05-01', 3
'2020-05-02', 3
'2020-05-03', 0
'2020-05-04', 5
'2020-05-05', 28
'2020-05-06', 9
'2020-05-07', 3
'2020-05-08', 6
'2020-05-09', 8
'2020-05-10', 18
'2020-05-11', 9
'2020-05-12', 4
'2020-05-13', 9
'2020-05-14', 11
'2020-05-15', 7
'2020-05-16', 7
'2020-05-17', 3
'2020-05-18', 8
'2020-05-19', 4
'2020-05-20', 1
'2020-05-21', 11
'2020-05-22', 4
'2020-05-23', 11
'2020-05-24', 7
'2020-05-25', 18
